,단지코드,총세대수,지역,주소,공급유형,전용면적,전용면적별세대수,준공일자,매입일자,단지명,등록차량수
5988,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
5989,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
5990,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
5991,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
5992,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
5993,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
5994,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
5995,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
5996,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
5997,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
5998,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
5999,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6000,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6001,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6002,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6003,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6004,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6005,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6006,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6007,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6008,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6009,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6010,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6011,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6012,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6013,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6014,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6015,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6016,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6017,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6018,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6019,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6020,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6021,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6022,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6023,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6024,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6025,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6026,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6027,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6028,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6029,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6030,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6031,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6032,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6033,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6034,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6035,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6036,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6037,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6038,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6039,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6040,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6041,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6042,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6043,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6044,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6045,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6046,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6047,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6048,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6049,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6050,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6051,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6052,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6053,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6054,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6055,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6056,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6057,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6058,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6059,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6060,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6061,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6062,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6063,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6064,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6065,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6066,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6067,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6068,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6069,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6070,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6071,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6072,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6073,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6074,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6075,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6076,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6077,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6078,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6079,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6080,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6081,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6082,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6083,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6084,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6085,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6086,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6087,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6088,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6089,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6090,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6091,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6092,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6093,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6094,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6095,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6096,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6097,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6098,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6099,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6100,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6101,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6102,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6103,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6104,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6105,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6106,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6107,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6108,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6109,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6110,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6111,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6112,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6113,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6114,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6115,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6116,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6117,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6118,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6119,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6120,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6121,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6122,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6123,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6124,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6125,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6126,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6127,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6128,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6129,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6130,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6131,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6132,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6133,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6134,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6135,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6136,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6137,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6138,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6139,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6140,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6141,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6142,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6143,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6144,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6145,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6146,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6147,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6148,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6149,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6150,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
6151,D00215,3090.0,경기도,경기도 부천시 원미구 중동로 108  (팰리스카운티),공공분양,59.9798,1.0,20081215,20190201.0,재건축중동팰리스카운티,3790.0
